1139:377:4:"2000-11-22 08:29:17"
174:1676:4:"2000-12-18 15:33:36"
34:3591:4:"2000-12-29 16:34:41"
1403:1009:4:"2000-11-21 00:45:06"
963:1272:5:"2000-11-25 04:03:54"
5452:290:3:"2000-06-03 02:45:55"
5335:3555:3:"2000-06-12 00:48:59"
1448:919:4:"2000-12-06 18:06:36"
5522:1261:5:"2000-06-04 06:20:23"
4458:1298:4:"2000-08-01 04:06:27"
921:3481:4:"2000-12-28 05:13:39"
1496:2916:4:"2000-11-20 21:20:16"
270:1085:5:"2000-12-14 17:20:29"
5985:1968:5:"2000-06-10 16:52:49"
2780:2770:4:"2000-10-31 20:45:18"
5156:3471:5:"2000-06-25 21:03:29"
4511:1954:5:"2000-07-30 19:59:13"
1449:2009:3:"2000-11-29 18:47:02"
1904:3247:3:"2000-11-20 22:43:48"
73:165:3:"2000-12-26 22:41:43"
5198:2431:3:"2000-06-22 17:34:56"
3717:1243:4:"2000-08-17 19:32:53"
4604:2642:1:"2001-05-13 16:19:41"
3491:47:5:"2000-08-23 23:36:59"
752:994:5:"2000-11-29 01:53:20"
2814:1968:3:"2000-10-28 05:21:19"
4786:1372:4:"2000-07-07 22:47:53"
496:150:4:"2000-12-11 04:24:00"
4823:2353:3:"2000-07-09 00:21:10"
5256:2081:3:"2000-06-18 07:05:23"
4048:858:3:"2000-08-05 19:54:08"
1715:3744:3:"2001-01-19 08:46:04"
4957:2170:2:"2000-07-06 20:32:47"
1150:1931:2:"2000-11-26 00:55:21"
5706:2028:3:"2000-05-17 04:15:35"
1131:527:5:"2000-11-22 14:49:47"
3629:1769:2:"2000-08-17 20:35:53"
3065:342:3:"2000-10-09 01:59:19"
4447:1377:3:"2000-08-02 00:02:34"
5916:2717:4:"2000-05-04 19:04:13"
5230:2403:4:"2000-06-21 02:32:08"
3729:1183:2:"2000-08-14 03:26:24"
93:1197:5:"2000-12-24 05:18:59"
4667:904:5:"2000-09-26 00:07:19"
1306:1513:5:"2002-02-15 06:29:26"
5915:44:2:"2000-05-04 03:13:33"
4008:3578:5:"2000-08-06 09:13:11"
2021:2710:2:"2000-11-19 23:33:24"
426:3639:5:"2000-12-12 06:09:34"
1889:3355:3:"2001-05-05 21:07:37"
5744:1297:3:"2000-05-15 06:11:51"
677:3160:2:"2000-11-30 20:14:36"
1088:1926:3:"2001-12-29 02:23:31"
4928:908:3:"2000-07-03 22:52:39"
5697:3578:5:"2000-05-17 20:59:29"
1182:904:5:"2000-11-22 04:03:52"
4555:3082:4:"2000-07-25 19:52:15"
3669:104:5:"2000-08-16 00:35:23"
2419:3072:3:"2000-11-15 01:19:35"
2865:2485:3:"2000-10-25 19:11:41"
5686:1344:1:"2000-05-18 23:00:06"
3219:2161:5:"2001-11-19 22:49:44"
3371:1263:3:"2000-08-30 05:53:36"
5220:2968:4:"2000-06-21 01:01:00"
5504:3712:4:"2000-05-31 03:53:09"
669:2959:5:"2000-12-01 01:33:34"
1099:800:5:"2000-11-22 21:30:22"
5795:454:4:"2000-05-11 23:01:17"
1579:318:5:"2000-11-20 22:47:35"
4963:223:4:"2000-07-03 13:45:23"
2200:504:3:"2000-11-19 04:37:39"
4675:1884:2:"2000-07-16 10:32:46"
2880:1294:4:"2001-05-05 23:34:40"
3762:611:1:"2000-08-12 17:27:11"
4364:2143:5:"2000-08-02 04:47:25"
5296:919:5:"2000-08-07 14:40:22"
4604:2769:1:"2001-05-13 16:05:22"
2084:161:4:"2000-11-21 02:49:51"
4223:1962:4:"2000-08-03 17:52:41"
2465:151:3:"2000-11-15 22:39:07"
4303:2020:4:"2000-08-03 03:41:34"
2106:1855:1:"2000-11-28 20:45:22"
2979:260:4:"2000-10-08 01:58:17"
5039:1055:1:"2000-07-02 06:42:32"
225:104:2:"2000-12-14 23:07:09"
1647:1377:3:"2002-07-28 10:59:26"
4054:2518:4:"2000-08-05 22:53:01"
721:225:4:"2000-12-02 17:57:45"
1791:1198:4:"2000-11-20 07:26:03"
352:355:2:"2000-12-09 05:13:02"
3908:121:3:"2000-08-08 19:48:27"
5809:2819:4:"2000-05-10 21:34:03"
4734:1252:5:"2000-07-11 16:00:03"
1147:3819:3:"2000-11-22 07:15:13"
5149:1721:2:"2000-06-26 07:49:44"
3608:3255:3:"2000-08-18 17:32:19"
3651:1552:3:"2000-08-17 00:08:29"
2692:1873:5:"2000-11-04 07:12:42"
5621:674:4:"2000-05-24 01:00:29"
3480:3081:4:"2000-08-24 05:35:45"
3057:2683:3:"2001-10-16 20:35:38"
5569:2752:3:"2000-06-01 03:22:17"
2683:296:4:"2001-01-20 05:26:24"
4689:924:4:"2000-07-15 00:48:22"
3163:222:4:"2000-09-13 23:39:36"
4480:592:3:"2000-07-31 08:21:56"
3048:1291:5:"2000-09-29 01:29:48"
4411:3524:3:"2000-10-01 04:27:54"
5011:2336:2:"2000-07-03 02:36:34"
4169:1721:3:"2000-12-03 01:45:48"
3095:2247:3:"2000-10-05 21:37:22"
1034:1954:4:"2000-11-23 18:06:17"
5576:1380:4:"2000-05-30 16:06:06"
3512:3253:4:"2000-08-24 23:51:39"
477:1240:5:"2000-12-07 20:58:44"
2583:500:4:"2000-11-25 03:24:46"
1404:1288:5:"2000-11-21 00:56:21"
2866:1035:3:"2000-10-27 13:48:15"
2024:552:2:"2000-11-19 23:35:13"
4220:3326:2:"2000-08-03 17:27:32"
411:3176:4:"2000-12-08 18:04:34"
4438:3018:3:"2000-08-01 04:37:06"
163:2548:1:"2000-12-20 15:45:25"
2225:2571:3:"2000-11-20 01:21:48"
2649:435:1:"2000-11-07 22:34:49"
5458:2329:3:"2000-12-31 22:52:26"
5767:1653:4:"2000-05-13 06:23:00"
3384:3070:4:"2000-08-29 18:21:37"
3526:1004:1:"2000-08-22 03:31:55"
2809:3671:4:"2000-10-29 02:17:06"
1425:596:3:"2001-03-03 00:30:57"
1448:1084:4:"2000-12-06 18:08:33"
5680:3020:4:"2000-05-18 03:02:47"
2244:914:4:"2000-11-19 02:28:01"
971:1970:2:"2000-11-25 01:39:34"
3182:2889:4:"2000-09-12 19:50:37"
1988:99:3:"2000-11-20 02:44:15"
1203:1295:4:"2000-11-26 21:59:10"
3033:34:4:"2000-09-30 07:19:09"
460:3948:3:"2000-12-07 23:37:49"
1671:2851:2:"2000-12-26 10:34:21"
1803:1445:1:"2000-11-20 06:23:40"
1311:158:2:"2000-11-21 05:47:02"
2507:1244:5:"2000-11-13 01:51:20"
3353:3438:1:"2000-09-05 06:07:15"
3951:552:4:"2000-08-07 22:23:49"
3521:2247:3:"2000-08-22 08:09:08"
1274:3160:4:"2000-12-19 13:44:38"
5034:2959:3:"2000-07-03 15:21:22"
5762:1961:5:"2000-05-13 15:21:18"
1778:3565:4:"2000-11-20 07:28:02"
4655:1211:3:"2000-07-18 08:11:13"
5015:1204:5:"2000-07-03 04:25:44"
3513:1223:3:"2000-08-22 21:52:12"
192:3125:2:"2001-12-25 17:37:22"
970:628:4:"2001-01-27 20:49:38"
235:899:5:"2000-12-14 06:26:14"
343:2520:4:"2002-06-09 20:41:52"
515:3868:3:"2000-12-07 16:48:13"
2353:2521:3:"2000-11-16 19:59:13"
3203:2657:4:"2000-11-25 23:35:52"
530:678:5:"2000-12-07 00:07:35"
2638:2916:2:"2000-11-08 18:59:18"
2484:3740:4:"2000-11-13 21:30:19"
4116:62:4:"2000-09-17 05:33:50"
2820:165:2:"2000-10-27 18:22:14"
3392:234:4:"2000-08-29 01:31:44"
1218:586:2:"2000-12-06 20:13:34"
1709:2786:3:"2000-11-20 10:06:11"
1974:1909:3:"2000-11-23 06:58:03"
3677:2600:3:"2000-08-15 20:38:32"
2149:1580:4:"2000-11-19 08:58:55"
5722:589:4:"2000-05-16 20:46:57"
1571:457:5:"2000-11-20 18:07:02"
5404:2712:1:"2000-06-08 01:58:11"
3053:2064:5:"2000-10-03 21:38:11"
1497:1242:3:"2000-11-20 20:52:47"
2985:2671:2:"2002-08-20 03:41:44"
646:1917:3:"2000-12-02 19:38:31"
4041:2092:3:"2000-08-05 23:46:13"
6036:2734:4:"2000-04-26 02:45:33"
329:1490:1:"2001-01-17 22:25:24"
1441:1441:3:"2000-11-20 23:28:05"
2967:3448:2:"2000-10-10 01:26:17"
5799:111:3:"2000-05-11 16:17:51"
638:1097:5:"2000-12-02 05:34:12"
6010:1235:3:"2000-04-27 19:18:08"
2073:953:5:"2000-11-19 21:27:03"
5268:2405:3:"2000-06-16 17:10:50"
5671:1084:5:"2000-05-19 04:16:55"
4305:1270:3:"2000-08-03 02:54:19"
4605:3246:1:"2000-07-21 20:26:01"
5387:3623:2:"2000-06-06 23:50:22"
2110:3740:4:"2000-11-19 17:44:58"
3441:3565:2:"2000-11-25 19:20:06"
5128:1219:3:"2000-07-01 08:53:42"
1142:1581:3:"2000-11-22 07:14:15"
2124:541:4:"2000-11-19 16:08:14"
168:2109:5:"2000-12-18 23:00:13"
824:1231:3:"2000-11-28 03:13:07"
5070:21:3:"2000-07-12 08:00:39"
4523:2093:3:"2000-07-28 22:42:45"
929:1298:4:"2000-11-26 00:30:17"
476:780:4:"2000-12-07 21:09:30"
6019:2858:5:"2000-04-26 16:49:12"
5643:1265:3:"2000-05-21 08:10:42"
5376:594:3:"2000-06-08 06:38:03"
3697:2716:5:"2000-08-15 03:09:25"
1246:1584:4:"2000-12-01 02:40:15"
5647:1196:5:"2000-05-21 03:38:52"
2405:2067:4:"2000-11-15 04:06:35"
2572:1997:5:"2000-11-11 04:22:45"
548:1214:3:"2000-12-06 22:53:27"
5614:3396:2:"2000-05-24 03:53:11"
5250:1500:5:"2000-06-18 19:42:26"
2919:2080:4:"2000-11-28 22:30:24"
5120:2871:4:"2000-06-29 07:31:41"
5113:2316:2:"2000-10-19 17:25:51"
2901:2300:4:"2000-10-18 17:28:26"
5717:1610:4:"2000-05-16 22:38:28"
3259:1173:5:"2000-09-06 23:41:11"
2018:3430:3:"2002-03-05 04:46:08"
516:2779:3:"2000-12-08 13:56:07"
2419:802:4:"2000-11-15 01:34:29"
2854:3461:2:"2000-10-26 05:01:43"
2629:2605:4:"2000-11-07 20:56:19"
2777:2606:2:"2000-11-01 05:28:52"
274:1748:4:"2000-12-12 05:46:47"
5180:1294:5:"2000-06-24 02:18:32"
3198:968:4:"2000-09-11 03:29:44"
5300:45:4:"2000-06-14 12:04:32"
4390:316:2:"2000-08-01 22:44:35"
2808:903:4:"2001-06-07 15:45:24"
4058:2105:1:"2000-08-05 18:40:03"
1017:2644:5:"2000-11-23 21:07:08"
3557:1485:4:"2000-08-20 23:13:09"
3824:1527:4:"2000-09-29 18:31:51"
5663:3269:4:"2000-05-19 22:45:13"
5957:1215:5:"2000-04-30 08:00:44"
5755:110:4:"2000-05-14 03:05:02"
35:915:4:"2000-12-29 16:30:57"
5153:1956:4:"2000-06-26 00:03:58"
5848:1172:4:"2000-05-08 12:45:17"
5488:581:4:"2000-06-01 02:04:45"
1448:1639:4:"2000-12-06 22:48:39"
4784:1729:5:"2000-08-04 22:49:09"
5787:3361:4:"2002-05-24 04:08:01"
5961:2827:2:"2000-04-29 18:44:07"
2041:2302:2:"2001-01-04 03:44:12"
3906:2527:2:"2000-08-08 20:20:31"
1910:3286:4:"2000-11-20 05:47:17"
3118:3265:5:"2000-09-20 01:54:51"
2351:2316:1:"2000-11-16 20:33:18"
1205:222:4:"2000-11-21 23:11:04"
1980:2518:3:"2001-09-05 06:35:36"
629:2095:3:"2000-12-02 20:13:54"
5492:2335:4:"2001-08-02 01:40:30"
1395:1358:4:"2000-11-21 00:48:01"
103:454:5:"2000-12-23 07:47:07"
5324:2769:5:"2000-12-15 02:35:47"
4945:2804:5:"2000-07-03 18:24:45"
5874:1883:5:"2000-05-05 23:23:55"
4053:2517:3:"2000-08-05 19:16:17"
5679:780:5:"2000-05-18 05:12:55"
4779:1281:4:"2000-07-08 03:01:34"
174:3555:4:"2000-12-18 15:24:42"
2592:3311:4:"2000-11-10 04:24:38"
136:543:1:"2000-12-21 19:41:07"
2153:2746:5:"2000-11-19 10:09:53"
442:919:5:"2001-01-02 17:36:33"
2153:586:2:"2000-11-19 09:28:24"
2000:2355:4:"2000-11-20 00:50:59"
1897:1307:4:"2001-11-27 23:53:06"
948:2951:4:"2000-11-25 15:58:25"
1367:21:4:"2000-11-21 02:28:39"
5964:1073:5:"2000-04-29 10:25:54"
4250:1363:4:"2000-08-03 16:00:58"
5555:2393:4:"2000-05-27 22:45:49"
4437:1375:3:"2000-08-01 04:20:26"
2994:800:5:"2000-10-05 02:31:08"
5753:1036:5:"2000-05-14 04:44:56"
3825:3701:3:"2000-08-10 23:05:51"
3193:223:4:"2000-09-11 05:35:50"
2077:1348:4:"2001-02-05 22:12:18"
4322:2115:4:"2000-08-03 01:31:23"
245:1769:3:"2000-12-13 21:06:36"
1137:3147:5:"2001-02-23 07:54:24"
546:1777:4:"2000-12-06 03:22:09"
5098:1378:2:"2000-06-30 15:04:45"
4117:1722:4:"2002-06-28 17:35:31"
5198:3623:2:"2000-06-22 16:45:33"
493:1177:4:"2000-12-07 19:36:26"
1600:3421:3:"2000-11-20 22:01:20"
4430:101:2:"2000-08-01 06:34:39"
4415:2433:3:"2000-08-01 17:30:19"
1213:1269:5:"2000-11-21 22:35:21"
5829:2000:4:"2000-05-09 19:43:19"
2153:3108:2:"2000-12-16 02:47:12"
4658:1376:3:"2000-07-18 02:07:39"
3885:3082:4:"2000-08-30 17:47:17"
5888:838:2:"2000-05-05 00:48:10"
2529:802:5:"2000-11-12 20:09:42"
2864:3157:3:"2000-10-25 20:33:04"
3697:2028:4:"2000-08-15 03:14:51"
3575:110:5:"2000-08-19 23:13:08"
2950:1721:3:"2000-10-11 01:47:17"
907:1252:4:"2000-11-26 04:06:29"
4510:2420:3:"2000-07-30 22:38:42"
2073:3882:1:"2000-11-20 20:44:17"
774:350:2:"2000-11-28 20:21:45"
4447:1614:2:"2000-08-02 02:37:31"
2309:2468:3:"2000-11-17 20:02:26"
2281:2599:5:"2000-11-18 13:47:24"
1780:3219:3:"2002-12-15 09:48:29"
1019:3045:1:"2000-11-28 16:19:03"
2221:329:4:"2000-11-19 03:15:11"
4728:1603:3:"2002-09-16 02:27:28"
3143:3160:2:"2000-09-21 01:38:35"
1941:2908:5:"2000-11-23 05:25:30"
2878:2137:3:"2000-10-24 07:27:25"
5111:3724:4:"2000-06-30 04:52:13"
5860:2791:3:"2000-05-19 04:01:07"
1298:808:4:"2000-11-21 07:28:32"
783:1047:3:"2000-12-01 21:23:51"
662:2987:4:"2000-12-01 10:07:44"
3024:3175:3:"2000-10-04 04:06:29"
1244:72:3:"2000-11-21 19:34:33"
1425:1454:5:"2002-11-29 06:22:20"
1600:307:3:"2000-11-20 16:35:55"
1680:2335:4:"2000-11-21 21:05:28"
3993:413:4:"2000-08-06 21:17:02"
2116:3802:3:"2000-12-07 03:16:36"
507:3435:4:"2001-01-09 19:14:43"
424:2654:4:"2002-04-01 22:46:00"
4508:1050:4:"2000-07-30 20:59:22"
3018:3016:4:"2000-10-04 19:24:11"
4055:483:3:"2000-08-05 18:59:59"
566:2249:2:"2000-12-05 19:38:40"
4104:2003:4:"2000-08-04 19:03:28"
5689:2393:2:"2000-05-19 22:52:31"
4042:1294:4:"2000-08-06 22:50:25"
1389:1127:4:"2000-11-21 05:32:14"
3507:2240:4:"2000-08-23 04:24:00"
2841:1306:5:"2000-10-26 21:46:43"
3860:3836:4:"2000-08-10 00:42:18"
4360:1702:3:"2000-08-02 05:41:11"
4959:2918:4:"2000-07-03 16:40:28"
2341:2716:4:"2000-11-17 01:05:05"
1112:3354:1:"2000-11-23 03:50:15"
371:1396:5:"2000-12-08 23:44:30"
1884:1584:3:"2000-11-20 05:10:02"
699:516:4:"2000-11-30 05:35:14"
2820:2325:3:"2000-10-27 18:36:18"
58:1372:2:"2000-12-27 17:51:58"
944:1959:3:"2000-11-25 16:28:00"
2168:2806:2:"2001-02-16 22:44:12"
4590:25:3:"2000-07-23 01:57:38"
1422:2015:3:"2000-12-06 17:38:43"
5404:1193:5:"2000-06-06 03:33:29"
936:2953:3:"2000-11-25 21:52:07"
4523:3114:4:"2000-07-28 21:30:22"
473:928:3:"2000-12-07 21:57:18"
155:1196:4:"2000-12-19 20:14:14"
5492:2858:3:"2001-08-01 22:24:19"
3393:2291:2:"2000-08-28 23:39:24"
2178:2071:5:"2000-11-19 06:11:13"
2157:1073:3:"2000-11-19 08:16:18"
3169:2530:1:"2000-09-13 03:52:43"
4057:3263:4:"2000-08-05 17:44:49"
2642:1213:4:"2000-11-07 03:58:05"
549:2288:5:"2000-12-06 16:22:41"
2088:908:5:"2000-11-19 18:20:37"
1437:1957:4:"2000-11-20 23:36:03"
2909:442:3:"2000-10-19 18:15:30"
3474:223:5:"2000-08-24 17:48:09"
3693:515:2:"2000-08-15 18:55:26"
4490:1298:3:"2000-07-31 04:07:39"
6016:2968:4:"2000-04-26 21:46:40"
1425:3794:5:"2002-05-05 00:01:56"
4977:1285:4:"2000-07-03 17:25:31"
5225:34:2:"2000-06-22 16:29:49"
4916:1910:3:"2000-07-04 03:57:43"
5005:1225:5:"2000-07-03 03:05:59"
2041:1344:4:"2001-10-26 23:25:36"
5985:3418:3:"2000-06-10 17:10:54"
1264:1967:3:"2000-11-21 16:10:48"
1088:2710:1:"2001-08-21 03:09:32"
687:105:3:"2000-11-30 16:56:09"
3652:1770:3:"2002-01-22 03:36:17"
777:3697:2:"2000-11-28 19:49:52"
877:3006:4:"2000-11-26 21:56:30"
5544:3052:4:"2000-07-13 07:01:46"
1150:2267:1:"2000-11-26 00:39:20"
2650:1674:4:"2000-11-06 20:11:10"
1717:428:4:"2001-12-25 06:10:04"
3265:1342:3:"2000-09-06 19:50:42"
1861:236:4:"2000-11-20 08:28:02"
2054:2683:5:"2000-11-19 22:09:37"
5568:1387:5:"2000-05-26 05:13:56"
1658:2020:4:"2000-11-20 11:36:01"
3836:1580:5:"2000-08-11 06:43:44"
2092:2300:5:"2000-11-19 18:23:00"
2451:2701:3:"2000-11-14 13:45:15"
543:2716:5:"2000-12-06 17:12:15"
1204:2770:3:"2000-11-21 22:59:06"
5723:2355:3:"2002-07-30 07:38:40"
4579:3088:4:"2000-09-24 01:38:00"
424:1173:3:"2002-04-01 23:42:29"
5511:2100:5:"2000-05-31 17:50:24"
3576:551:3:"2000-08-20 00:05:48"
1794:838:2:"2001-06-22 11:37:28"
1930:592:3:"2001-07-01 21:40:29"
4785:10:4:"2000-07-07 22:50:58"
5492:2808:3:"2000-06-25 20:32:37"
3348:539:4:"2000-08-31 21:49:36"
143:2858:5:"2000-12-20 23:15:19"
4620:3186:4:"2000-07-20 21:35:35"
4448:3614:4:"2000-08-22 20:26:09"
3229:3809:5:"2000-09-08 07:34:38"
1675:292:4:"2000-11-26 14:10:59"
5767:2001:5:"2000-05-13 06:15:27"
965:1219:5:"2000-11-25 04:21:15"
1601:3300:4:"2000-11-20 15:47:36"
3934:1882:2:"2000-08-08 04:18:27"
3289:3826:4:"2000-09-04 20:53:20"
2279:1948:5:"2000-11-18 16:05:57"
2321:1513:2:"2000-11-17 16:33:20"
1101:1916:4:"2002-11-22 20:16:20"
682:2366:5:"2000-11-30 17:49:29"
1022:1911:2:"2000-11-23 20:09:24"
3626:3430:4:"2000-08-18 16:24:31"
182:2858:5:"2000-12-17 21:40:47"
5367:1721:1:"2000-06-09 01:31:48"
3942:2995:2:"2000-09-21 04:57:24"
2109:312:2:"2000-11-19 20:58:32"
4482:3176:3:"2001-04-29 05:11:28"
4617:1573:4:"2000-07-21 02:14:44"
5702:535:4:"2000-05-17 17:55:15"
3945:235:3:"2000-08-08 00:55:45"
5355:1103:3:"2000-06-11 05:27:19"
2018:1945:4:"2000-11-20 00:24:02"
157:1788:5:"2000-12-19 18:39:27"
5788:1372:3:"2000-05-12 06:58:47"
6026:2683:4:"2000-04-26 07:04:13"
3118:2648:4:"2000-09-20 01:32:20"
5747:3060:4:"2000-05-15 05:13:19"
2541:2133:3:"2000-11-12 17:09:22"
2377:3785:4:"2000-11-16 00:35:33"
1015:3785:4:"2000-11-23 22:08:17"
3227:1476:3:"2000-09-22 20:05:13"
5109:2086:5:"2000-06-30 05:12:02"
1617:3916:3:"2000-11-20 14:42:49"
5853:915:3:"2000-05-08 03:00:52"
3713:2371:4:"2000-08-14 18:50:33"
1340:2606:1:"2000-12-12 23:03:59"
5625:592:1:"2000-05-23 15:28:26"
839:1918:1:"2000-11-27 22:24:12"
1051:2459:1:"2001-04-14 07:42:49"
2589:1641:4:"2000-11-10 15:10:25"
1492:1923:4:"2000-11-20 20:58:38"
4009:1339:3:"2000-08-06 08:51:19"
5364:223:5:"2000-06-09 06:00:27"
984:1127:3:"2000-11-25 03:21:21"
225:1207:4:"2000-12-15 21:20:54"
5268:3424:3:"2000-06-16 17:24:51"
988:3201:5:"2000-12-09 22:42:33"
2140:3703:2:"2000-11-19 13:33:30"
1181:2295:4:"2000-12-06 23:23:21"
3394:1080:4:"2000-08-28 21:44:26"
1685:1230:4:"2000-11-20 11:41:38"
1492:95:1:"2000-11-21 03:06:08"
710:204:2:"2000-11-30 08:39:45"
4940:540:1:"2000-07-03 18:27:43"
3663:1586:1:"2000-08-16 09:35:07"
4183:1198:5:"2000-08-03 21:57:03"
4072:1089:2:"2000-08-05 07:29:00"
748:913:5:"2000-11-29 02:36:33"
2895:2019:5:"2000-11-02 05:37:57"
48:1029:4:"2000-12-29 04:11:51"
1812:2248:4:"2000-11-21 06:11:55"
1415:2194:3:"2001-06-25 21:27:09"
3649:3633:4:"2000-08-16 22:18:13"
3445:1306:3:"2000-08-26 10:28:30"
4975:457:4:"2000-07-03 08:38:12"
4808:1258:4:"2000-07-07 08:37:06"
4726:587:4:"2000-07-19 08:07:14"
849:2145:3:"2000-11-27 19:37:54"
3998:2613:3:"2000-08-06 18:44:56"
2015:2291:4:"2000-11-19 23:54:12"
344:1196:4:"2000-12-09 05:25:01"
2857:548:3:"2000-10-25 22:50:39"
689:2491:1:"2000-11-30 12:38:59"
4058:2420:5:"2001-08-02 02:53:15"
3189:3893:3:"2000-09-24 12:07:39"
5182:1835:3:"2000-06-23 21:37:46"
5135:780:5:"2000-06-27 09:21:38"
1767:1095:5:"2000-11-20 07:39:02"
4766:1842:4:"2000-07-08 22:26:38"
5974:562:4:"2000-04-28 20:46:11"
2376:3176:4:"2000-11-16 01:35:51"
5815:899:3:"2000-05-10 01:28:06"
1004:2642:2:"2000-11-24 06:11:34"
5329:2019:5:"2003-02-22 07:40:53"
2041:1017:4:"2001-02-24 17:38:43"
3348:1028:5:"2000-08-31 21:53:32"
2933:62:5:"2000-10-14 03:45:13"
3108:368:3:"2000-09-21 03:45:38"
305:1380:1:"2000-12-11 02:32:23"
5653:2766:3:"2000-07-03 06:43:19"
4882:781:4:"2000-07-05 01:36:09"
3792:3697:3:"2000-12-14 15:02:47"
2891:2599:4:"2000-10-20 04:33:27"
3940:1176:4:"2000-08-08 18:41:13"
2349:2194:3:"2000-11-16 22:46:23"
4499:2762:4:"2000-07-31 01:00:39"
4736:1968:2:"2000-07-11 08:34:49"
3195:2404:3:"2000-09-11 05:02:35"
2641:2134:5:"2001-05-05 05:40:54"
1737:2054:3:"2000-11-20 09:05:55"
2203:2043:5:"2000-11-19 04:55:07"
1692:2064:4:"2000-11-20 09:43:47"
5843:1096:3:"2000-05-08 19:42:14"
4890:3108:4:"2000-07-04 20:45:42"
5643:1199:2:"2000-05-21 08:23:37"
4093:953:4:"2000-08-04 22:18:18"
2158:1220:4:"2000-11-19 08:23:00"
333:1077:4:"2001-07-28 23:49:20"
1414:694:3:"2000-11-21 00:07:29"
889:3342:3:"2000-11-26 17:04:24"
4430:788:4:"2000-08-01 06:55:17"
5550:3729:3:"2000-05-31 03:30:13"
1962:524:3:"2000-11-27 22:52:10"
4219:1266:5:"2000-08-03 17:33:57"
5906:1644:2:"2000-05-10 23:32:46"
4380:3448:3:"2000-08-02 02:37:16"
840:1035:3:"2001-04-05 22:24:28"
2685:2522:3:"2000-11-04 23:05:00"
1202:2252:2:"2000-11-22 02:57:12"
2039:541:4:"2000-11-19 21:50:00"
5362:942:4:"2000-06-09 03:34:04"
4765:1104:5:"2000-10-17 22:11:39"
3284:1199:4:"2000-09-05 03:37:46"
5077:2712:5:"2000-07-01 04:31:47"
2164:3660:3:"2000-11-19 07:21:03"
317:912:5:"2000-12-10 16:19:02"
3946:3257:2:"2000-08-08 18:14:38"
500:3396:5:"2000-12-08 16:24:06"
1450:3114:4:"2000-11-21 01:57:40"
614:837:5:"2000-12-03 02:40:47"
44:858:3:"2000-12-28 16:57:15"
2237:1280:5:"2000-11-19 02:19:44"
2492:1394:3:"2000-11-13 14:55:55"
3272:2020:4:"2000-09-06 01:37:20"
3227:830:3:"2000-09-22 20:11:14"
710:360:2:"2001-01-01 22:25:56"
5424:1136:5:"2001-07-14 02:01:29"
1592:3507:5:"2000-11-20 16:29:41"
2457:223:5:"2000-11-14 07:16:17"
1087:60:3:"2000-12-06 20:58:25"
1333:1732:4:"2000-11-22 00:56:22"
5230:3249:3:"2000-06-21 02:18:12"
2929:1970:4:"2000-10-15 07:50:34"
781:2798:1:"2000-11-28 19:24:02"
5333:1834:5:"2000-06-12 18:32:15"
2281:2395:3:"2000-11-18 13:49:57"
1983:910:5:"2000-11-24 00:58:11"
3842:3727:5:"2000-08-10 15:54:14"
2031:2877:2:"2003-01-12 05:41:40"
4461:1566:4:"2000-07-31 21:59:03"
1899:2150:4:"2000-11-20 05:21:25"
5026:1641:2:"2000-07-03 00:58:26"
1820:2026:1:"2000-11-20 07:36:38"
5537:3545:5:"2000-05-29 04:08:36"
752:3250:2:"2000-11-30 20:32:32"
3652:2694:3:"2000-08-16 21:49:26"
1530:2396:3:"2000-11-20 19:22:42"
4801:2916:5:"2000-07-10 21:48:38"
4808:3536:4:"2000-07-07 04:50:16"
1101:3755:2:"2000-11-22 21:08:33"
3201:1999:2:"2000-09-11 00:43:39"
2773:3925:5:"2000-11-01 10:16:01"
4238:2369:1:"2000-08-03 15:45:36"
1590:2745:4:"2000-12-07 22:46:16"
3145:1225:4:"2000-09-15 01:36:58"
2255:2406:4:"2000-11-19 00:58:59"
3929:104:3:"2000-08-08 07:19:06"
5763:1029:4:"2000-05-20 17:39:42"
3850:1892:4:"2000-08-10 06:23:33"
2096:3479:5:"2000-11-19 18:15:59"
2775:2700:5:"2001-01-14 04:25:14"
4169:11:4:"2000-11-04 05:04:26"
1447:1022:3:"2001-03-11 07:00:36"
1422:2628:4:"2000-12-01 18:34:44"
4543:3024:2:"2001-03-13 00:01:32"
2820:2548:3:"2001-01-02 02:15:54"
3265:1049:1:"2000-09-06 06:45:58"
2611:1945:5:"2000-11-09 21:38:44"
5759:1036:5:"2000-05-29 02:09:38"
1628:2641:4:"2000-11-20 12:13:18"
5258:2692:3:"2000-06-17 03:54:41"
4508:1982:5:"2000-07-30 20:06:54"
5841:2324:5:"2000-05-08 23:26:56"
3471:2500:3:"2000-11-04 01:45:46"
2153:737:4:"2000-11-19 08:47:59"
18:3247:4:"2000-12-30 06:57:17"
4318:60:3:"2000-08-03 23:50:48"
5434:593:5:"2000-06-03 17:17:14"
15:1804:4:"2000-12-30 22:38:32"
4661:1252:5:"2000-07-17 22:55:41"
5059:2901:4:"2000-07-01 23:02:57"
3855:2710:4:"2000-08-10 04:18:27"
4513:1343:5:"2000-07-30 21:11:58"
1211:2384:1:"2000-11-21 22:55:27"
987:3255:4:"2000-11-24 22:10:42"
5458:2511:3:"2001-01-05 00:02:01"
1645:2352:4:"2000-11-23 12:21:53"
3736:2291:3:"2000-08-13 20:19:25"
5287:2000:4:"2000-06-15 18:53:58"
1424:70:5:"2000-11-20 23:30:16"
